cell,lat,lon,mean_ALD_hist,mean_ALD_future,ALD_diff,ALD_pct_diff
65.00239_-146.89536,65.00239,-146.89536,0.8768489821672494,1.2772411147606155,0.40039213259336615,45.66261017989021
65.00293_-145.25108,65.00293,-145.25108,0.7361541239377365,1.0587829530199064,0.32262882908216994,43.826261185145206
65.34441_-146.51561,65.34441,-146.51561,0.7100860481684935,0.9849796654872389,0.2748936173187454,38.71271911731984
65.34464_-147.12869,65.34464,-147.12869,0.7191908651008949,1.0126383525772835,0.2934474874763886,40.802449212869384
65.34510_-148.52676,65.3451,-148.52676,0.8170252342061937,1.1621972210483338,0.3451719868421401,42.24740832852032
65.34655_-144.93335,65.34655,-144.93335,0.8190980523882596,1.1750119810479236,0.355913928659664,43.45193199054973
65.34663_-147.82773,65.34663,-147.82773,0.7120794308420975,1.0102142185958058,0.2981347877537084,41.86819262580544
65.34715_-145.98824,65.34715,-145.98824,0.638594355210546,0.8669794023458136,0.22838504713526764,35.76371217061081
65.34786_-145.46078,65.34786,-145.46078,0.6719402304621599,0.9030613585227207,0.23112112806056084,34.39608429184184
65.34914_-148.61295,65.34914,-148.61295,0.8348818499961392,1.183525236242262,0.3486433862461227,41.75960781130107
65.34956_-147.21460,65.34956,-147.2146,0.712702429644594,1.0202424735142026,0.30754004386960865,43.15125514907685
65.34972_-146.60138,65.34972,-146.60138,0.6882952403498817,0.9526876661950656,0.26439242584518396,38.41264770489843
65.21201_-148.04189,65.21201,-148.04189,0.6680435762744982,0.9709242288993032,0.302880652624805,45.33845745720512
65.21415_-144.63895,65.21415,-144.63895,0.7417251003526919,1.0497892518696639,0.308064151516972,41.533467233411244
65.21543_-146.21262,65.21543,-146.21262,0.7272599003300249,0.985686795520294,0.2584268951902692,35.53432480919092
65.21587_-147.43222,65.21587,-147.43222,0.7479354342477835,1.0591169509606186,0.3111815167128351,41.60539833572637
65.21635_-148.12749,65.21635,-148.12749,0.7892834360933213,1.2085642286728087,0.41928079257948736,53.121701711463956
65.21661_-145.16347,65.21661,-145.16347,0.8641272653794236,1.2878741939166227,0.4237469285371991,49.037560266211365
65.21701_-145.68805,65.21701,-145.68805,0.679622610807231,0.9191558745296835,0.23953326372245254,35.245040396455266
65.21701_-146.82240,65.21701,-146.8224,0.8299208505324562,1.1999269444846417,0.3700060939521854,44.58329896336487
65.22060_-147.51770,65.2206,-147.5177,0.7312819491604254,1.0680452340875086,0.3367632849270832,46.051086768067556
65.22063_-144.72379,65.22063,-144.72379,0.6967587811265022,0.989619766886026,0.2928609857595238,42.031904540339404
65.37276_-148.34448,65.37276,-148.34448,0.7841490462049288,1.1016133900586293,0.3174643438537006,40.48520436135744
65.37338_-147.64462,65.37338,-147.64462,0.7652246977949773,1.0970507205823623,0.33182602278738504,43.363213934881315
65.37481_-146.41695,65.37481,-146.41695,0.6177026418283256,0.8230963487240053,0.2053937068956797,33.251226882847554
65.37547_-147.03081,65.37547,-147.03081,0.7433367269679829,1.058864489344791,0.315527762376808,42.44748724630129
65.37583_-144.83269,65.37583,-144.83269,0.8240679225961434,1.1686515035338152,0.34458358093767183,41.81494892460998
65.37691_-148.43073,65.37691,-148.43073,0.7807802493583917,1.1067759900427694,0.32599574068437764,41.752559821059194
65.37716_-145.88889,65.37716,-145.88889,0.5982326131357589,0.7922464972468335,0.19401388411107456,32.43117808206928
65.37749_-145.36078,65.37749,-145.36078,0.5988670927692469,0.8028186572649532,0.20395156449570628,34.056231667798805
65.37798_-147.73074,65.37798,-147.73074,0.7573022946292017,1.0669158972304311,0.3096136026012294,40.88375339636672
65.38018_-146.50281,65.38018,-146.50281,0.5610935889150348,0.7673823000316786,0.20628871111664382,36.76547285374199
64.61981_-144.54999,64.61981,-144.54999,0.6445782991393387,0.8923315788225092,0.2477532796831705,38.43649096067592
64.62090_-147.87088,64.6209,-147.87088,0.950823407667696,1.3535807738962928,0.4027573662285968,42.35879796191942
64.62235_-146.08563,64.62235,-146.08563,0.8878392927098553,1.24501332936914,0.3571740366592848,40.22958204171403
64.62261_-145.06183,64.62261,-145.06183,0.8957400771944419,1.2883742882787494,0.3926342110843075,43.83349825253792
64.62322_-148.63290,64.62322,-148.6329,0.9948308284073992,1.544101015745044,0.5492701873376449,55.21242121305774
64.62346_-145.57373,64.62346,-145.57373,0.8959775842223996,1.3724297598925899,0.47645217567019027,53.17679639091566
64.62402_-147.27585,64.62402,-147.27585,0.9514094884528888,1.3257723037797988,0.37436281532691007,39.34823226702006
64.62452_-146.68073,64.62452,-146.68073,0.8274952789539556,1.2012819941778987,0.37378671522394313,45.17085773546048
64.62534_-147.95438,64.62534,-147.95438,0.9460756397105171,1.3483268353353057,0.4022511956247886,42.51786841778006
64.62632_-144.63275,64.62632,-144.63275,0.6405223754681054,0.8872313134766552,0.24670893800854976,38.51683367474093
64.96739_-145.78473,64.96739,-145.78473,0.8580193719112574,1.237103105337098,0.37908373342584056,44.18125578929797
64.96946_-148.28374,64.96946,-148.28374,0.6990392042205044,0.9719365122078011,0.2728973079872967,39.03891317391896
64.96978_-147.59552,64.96978,-147.59552,0.9716678664395012,1.4828007718570904,0.5111329054175892,52.60366459277305
64.97089_-146.38826,64.97089,-146.38826,0.8301367332609835,1.1708223815166665,0.34068564825568304,41.039702811051995
64.97169_-144.83040,64.97169,-144.8304,0.5204062136376801,0.7165954143637611,0.19618920072608093,37.699242550296056
64.97169_-146.99191,64.97169,-146.99191,0.7711469847518697,1.0479024714997194,0.27675548674784967,35.88881137062355
64.97314_-145.86900,64.97314,-145.869,0.888034769735842,1.2875440963775349,0.3995093266416929,44.98802752515337
64.97341_-145.34969,64.97341,-145.34969,0.6815137563109896,0.9590619889072959,0.27754823259630623,40.72525756466974
64.97366_-148.36853,64.97366,-148.36853,0.7157362660625468,1.0455565173004318,0.32982025123788494,46.08125462921039
64.97441_-147.68019,64.97441,-147.68019,0.8904177959850506,1.31004079724972,0.41962300126466934,47.12652904701317
65.19863_-147.78526,65.19863,-147.78526,0.7671267618165243,1.0773316199936387,0.3102048581771144,40.43723588035988
65.19923_-145.43292,65.19923,-145.43292,0.7739176896470203,1.0588044477823892,0.2848867581353689,36.81098932695338
65.20135_-146.56647,65.20135,-146.56647,0.6929651614705168,0.9859500788347932,0.29298491736427645,42.27989135017171
65.20135_-147.17590,65.20135,-147.1759,0.8778203186324344,1.2597968435594522,0.38197652492701784,43.51420408245997
65.20137_-148.56564,65.20137,-148.56564,0.8603247173051009,1.231923384931024,0.3715986676259232,43.1928387213989
65.20314_-147.87076,65.20314,-147.87076,0.7323648602497392,1.0063330662385872,0.27396820598884797,37.40870443939975
65.20415_-144.99361,65.20415,-144.99361,0.8194529085470291,1.2490723019418466,0.4296193933948175,52.4275878349831
65.20428_-146.04224,65.20428,-146.04224,0.7484915952711126,1.0602483815502848,0.31175678627917214,41.65134094341435
65.20521_-145.51791,65.20521,-145.51791,0.721031383473177,0.9749411740545252,0.2539097905813482,35.214804293022
65.20539_-148.65131,65.20539,-148.65131,0.8736948725549037,1.2721412477177978,0.39844637516289405,45.604751461770235
65.30621_-147.75266,65.30621,-147.75266,0.7296208422899154,1.0432790905955165,0.3136582483056011,42.98921167344733
65.30865_-146.52838,65.30865,-146.52838,0.8367185011488322,1.215674960102978,0.37895645895414576,45.29079474564391
65.30878_-147.14055,65.30878,-147.14055,0.6964758248440052,1.0072208128080795,0.31074498796407435,44.6167658487894
65.30917_-148.53653,65.30917,-148.53653,0.8083478475489067,1.1382251731033184,0.32987732555441174,40.80883329555146
65.31076_-147.83853,65.31076,-147.83853,0.7082604167496563,1.0102781796520062,0.30201776290234983,42.64219145386772
65.31094_-144.94847,65.31094,-144.94847,0.8583909250191153,1.2500195910505334,0.3916286660314181,45.623579492373715
65.31143_-146.00180,65.31143,-146.0018,0.6484599893205043,0.8653958211734696,0.21693583185296528,33.45400416767175
65.31219_-145.47513,65.31219,-145.47513,0.704706287608339,0.943391183311609,0.23868489570327,33.87012431992463
65.31321_-148.62257,65.31321,-148.62257,0.8370688338710628,1.2009288829659508,0.363860049094888,43.46835461693164
65.31370_-147.22632,65.3137,-147.22632,0.7153525003332235,1.0388284321728445,0.323475931839621,45.21909571699831
65.16956_-145.53210,65.16956,-145.5321,0.7308613661021823,0.9967213803452041,0.26586001424302175,36.37625773830432
65.17043_-147.27289,65.17043,-147.27289,0.8083648778222454,1.1182085055178286,0.30984362769558316,38.3296746551272
65.17087_-146.66425,65.17087,-146.66425,0.743604740228822,1.085889968846504,0.34228522861768207,46.0305334407032
65.17170_-147.96687,65.1717,-147.96687,0.767490670597841,1.085871453443175,0.318380782845334,41.48334240953438
65.17208_-144.56975,65.17208,-144.56975,0.7046728744625901,1.002488785394933,0.29781591093234283,42.26300198648464
65.17345_-148.74637,65.17345,-148.74637,0.9743146361116342,1.4897027209930076,0.5153880848813734,52.897500025066
65.17417_-146.14069,65.17417,-146.14069,0.7607919826355413,1.0889705670767338,0.3281785844411925,43.1364409630493
65.17477_-145.09335,65.17477,-145.09335,0.7903934561789546,1.1847175005120745,0.39432404433311985,49.88958869161489
65.17526_-147.35822,65.17526,-147.35822,0.8703785474262018,1.2772144613076712,0.40683591388146945,46.74241053901487
65.17548_-145.61702,65.17548,-145.61702,0.7316990497478706,1.0027287558218554,0.2710297060739848,37.04114501274485
65.17607_-146.74942,65.17607,-146.74942,0.8005849509071544,1.1786635795928688,0.3780786286857144,47.2252979845934
65.17611_-148.05231,65.17611,-148.05231,0.730283769562522,1.0400516065992553,0.3097678370367334,42.41746153311068
65.17860_-144.65442,65.1786,-144.65442,0.7632716733846078,1.1163635851834899,0.3530919117988821,46.260319111955475
65.17971_-146.22577,65.17971,-146.22577,0.7391780875165517,1.002428720122892,0.2632506326063404,35.613965978184616
65.18004_-147.44354,65.18004,-147.44354,0.8943767270338474,1.337190610701286,0.4428138836674387,49.51089068876012
65.18045_-148.13779,65.18045,-148.13779,0.7958997607117393,1.1916695094063434,0.39576974869460413,49.72607961845397
65.18096_-145.17818,65.18096,-145.17818,0.8181793199126732,1.2377706566678413,0.419591336755168,51.28354219463189
65.18124_-146.83466,65.18124,-146.83466,0.7977114059470454,1.1652516969829285,0.36754029103588315,46.074343214328024
65.18134_-145.70200,65.18134,-145.702,0.7413497938831817,1.0191632714310768,0.2778134775478951,37.474007525207675
65.18475_-148.22330,65.18475,-148.2233,0.8149393780895118,1.2231991185777633,0.40825974048825153,50.09694603853207
65.35112_-147.91377,65.35112,-147.91377,0.714807408200166,1.052066321570059,0.337258913369893,47.1817876397066
65.35279_-146.07390,65.35279,-146.0739,0.6658802544590555,0.9121285836201554,0.24624832916109984,36.980872688760805
65.35284_-145.01874,65.35284,-145.01874,0.7690798836954665,1.0764173678832074,0.3073374841877409,39.961711481903436
65.35314_-148.69913,65.35314,-148.69913,0.8488655952074028,1.1979892701059907,0.34912367489858787,41.128263045374894
65.35383_-145.54633,65.35383,-145.54633,0.6497086361499497,0.877911247638735,0.2282026114887853,35.12383840871667
65.35444_-147.30054,65.35444,-147.30054,0.7374852413655681,1.0511139189013905,0.31362867753582235,42.52677341109773
65.35497_-146.68719,65.35497,-146.68719,0.6785317665783029,0.9653931079693765,0.28686134139107355,42.276773987702406
65.35555_-147.99985,65.35555,-147.99985,0.785446341661763,1.1958964453080319,0.4104501036462689,52.25692474140025
65.35643_-144.57654,65.35643,-144.57654,0.8011148297249372,1.0946381012626496,0.2935232715377124,36.639350645711254
65.35709_-148.78537,65.35709,-148.78537,0.8214782793394555,1.1311128316135284,0.3096345522740729,37.69236023173342
64.94056_-146.48534,64.94056,-146.48534,0.9530847995190801,1.4021272259274697,0.44904242640838965,47.114635196676446
64.94091_-147.08821,64.94091,-147.08821,0.8318164924266577,1.1616171915152298,0.3298006990885721,39.64825199924142
64.94193_-148.46307,64.94193,-148.46307,0.7387224473346934,1.0692536024182875,0.3305311550835941,44.743618699573666
64.94250_-144.92938,64.9425,-144.92938,0.6148599275280622,0.857557265372959,0.24269733784489678,39.4719719043359
64.94316_-147.77563,64.94316,-147.77563,0.8792367042334523,1.2762540213416176,0.39701731710816524,45.15477063190828
64.94319_-145.96674,64.94319,-145.96674,0.8314356805035275,1.1424083608999518,0.31097268039642434,37.40189261640727
64.94383_-145.44803,64.94383,-145.44803,0.7529701198938066,1.1016452994381716,0.348675179544365,46.306642233497875
64.94585_-147.17268,64.94585,-147.17268,0.854715792534736,1.1979477290652643,0.3432319365305283,40.15743473191754
64.94588_-146.56967,64.94588,-146.56967,0.9082631550860089,1.3085917741695388,0.4003286190835299,44.076280848981526
64.94601_-148.54779,64.94601,-148.54779,0.8499487901848621,1.3293438457426094,0.4793950555577473,56.4028163924417
65.27054_-145.40419,65.27054,-145.40419,0.7628259461158404,1.0295292638319056,0.26670331771606515,34.962538843109094
65.27287_-146.54111,65.27287,-146.54111,0.8112600680456009,1.1723650193269943,0.3611049512813934,44.51161415491927
65.27296_-147.15237,65.27296,-147.15237,0.7553873788122425,1.0925751606368534,0.33718778182461095,44.63773042578484
65.27324_-148.54626,65.27324,-148.54626,0.8310354966238898,1.1828070390965726,0.35177154247268283,42.3293040913134
65.27488_-147.84930,65.27488,-147.8493,0.7205478499553457,1.0307053950206946,0.31015754506534887,43.04468399767901
65.27534_-144.96356,65.27534,-144.96356,0.8892670333085344,1.3080220315049873,0.4187549981964529,47.08990466434668
65.27572_-146.01532,65.27572,-146.01532,0.655530855704177,0.9288419849586663,0.2733111292544893,41.693099093084804
65.27654_-145.48944,65.27654,-145.48944,0.7119501914852473,0.9426131013250857,0.2306629098398384,32.398742580381494
65.27728_-148.63217,65.27728,-148.63217,0.8575540936522685,1.2628209124114265,0.40526681875915793,47.258455385963146
65.27788_-147.23802,65.27788,-147.23802,0.7347317035809007,1.0627615459800115,0.3280298423991108,44.64620769736415
65.04771_-146.44730,65.04771,-146.4473,0.6735522374321659,0.9282391432265813,0.25468690579441544,37.812494954419215
65.04824_-147.05286,65.04824,-147.05286,0.78267937943486,1.0506990466267208,0.26801966719186077,34.24386463143907
65.04919_-144.88446,65.04919,-144.88446,0.7158127433802135,1.0386716015819624,0.32285885820174887,45.103815374555026
65.04959_-148.43382,65.04959,-148.43382,0.8322183949494175,1.2265033341442417,0.3942849391948242,47.3775804028928
65.05018_-145.92638,65.05018,-145.92638,0.7534524919658148,1.106510436237523,0.35305794427170833,46.85868691608589
65.05067_-147.74332,65.05067,-147.74332,0.8441571775871042,1.2087971325438656,0.3646399549567614,43.195741816592694
65.05070_-145.40540,65.0507,-145.4054,0.736235899013749,1.0048033578160998,0.2685674588023508,36.4784519692832
65.05305_-146.53198,65.05305,-146.53198,0.6446794883251442,0.907946616426291,0.26326712810114683,40.836901571834716
65.05321_-147.13770,65.05321,-147.1377,0.778414278916105,1.0500385402950076,0.2716242613789026,34.89456305415196
65.05370_-148.51892,65.0537,-148.51892,0.9078185756958375,1.3584405426641153,0.45062196696827783,49.637887903194624
64.97627_-146.47269,64.97627,-146.47269,0.826956133061328,1.182054280173021,0.35509814711169296,42.940384975094986
64.97670_-147.07646,64.9767,-147.07646,0.7716622786867142,1.0322274460203666,0.2605651673336524,33.766736372951414
64.97781_-148.45335,64.97781,-148.45335,0.813246013397624,1.278100332426821,0.46485431902919694,57.160356321588715
64.97804_-144.91444,64.97804,-144.91444,0.584889297043465,0.8084181687761041,0.22352887173263902,38.2172956254366
64.97885_-145.95331,64.97885,-145.95331,0.8642521102415994,1.234241204350837,0.36998909410923764,42.81032001250285
64.97898_-147.76489,64.97898,-147.76489,0.8227428716689333,1.1912137857673457,0.36847091409841237,44.78567080757192
64.97945_-145.43387,64.97945,-145.43387,0.757212605592424,1.0891037736893239,0.3318911680968999,43.83064487380485
64.98160_-146.55714,64.9816,-146.55714,0.8096083493330868,1.142388353975173,0.3327800046420861,41.10382568512454
64.98164_-147.16104,64.98164,-147.16104,0.743248521661751,1.0018912077941091,0.2586426861323581,34.79895063283626
64.98189_-148.53819,64.98189,-148.53819,0.9521440714009052,1.531665114388891,0.5795210429879859,60.86484812485647
64.93175_-145.79837,64.93175,-145.79837,0.8249500237376376,1.211252117402107,0.3863020936644693,46.82733287457019
64.93360_-148.29370,64.9336,-148.2937,0.7649541344990204,1.0502505193535456,0.28529638485452524,37.29588114996855
64.93397_-147.60651,64.93397,-147.60651,1.0144440519798328,1.560598247780321,0.5461541958004883,53.837783831901845
64.93519_-146.40103,64.93519,-146.40103,0.9300406476467951,1.360524087588586,0.43048343994179095,46.2865188775359
64.93591_-147.00378,64.93591,-147.00378,0.8072732059980712,1.1362321157412767,0.3289589097432055,40.749390330191574
64.93615_-144.84544,64.93615,-144.84544,0.5288129191590784,0.7287584501533764,0.19994553099429802,37.81025836362936
64.93749_-145.88254,64.93749,-145.88254,0.8318687547221055,1.16623847191248,0.33436971719037456,40.19500856262768
64.93779_-148.37837,64.93779,-148.37837,0.7325687213915688,1.0393752420970226,0.3068065207054538,41.880920075682724
64.93781_-145.36398,64.93781,-145.36398,0.6553410178221948,0.9250324797936226,0.2696914619714278,41.1528432735153
64.93859_-147.69106,64.93859,-147.69106,0.9517546847180618,1.4027519046849426,0.4509972199668808,47.38586814526473
65.28519_-148.80408,65.28519,-148.80408,0.9497119163227894,1.431051085505434,0.4813391691826445,50.68265027634404
65.28527_-144.60783,65.28527,-144.60783,0.8401325603493082,1.2236727304147905,0.38354017006548236,45.65233966244744
65.28690_-146.18619,65.2869,-146.18619,0.6976717749116338,0.971629528176954,0.27395775326532024,39.26742676382736
65.28754_-147.40942,65.28754,-147.40942,0.7216008879352306,1.0641098652956598,0.3425089773604292,47.465154642544185
65.28784_-145.13391,65.28784,-145.13391,0.8428665016213626,1.2190976061101646,0.37623110448880204,44.63709303490801
65.28814_-148.10678,65.28814,-148.10678,0.9291577797901651,1.454384455915122,0.5252266761249569,56.52717843503077
65.28839_-145.66006,65.28839,-145.66006,0.6576756780655334,0.8565953381144427,0.19891966004890926,30.245859271245262
65.28857_-146.79779,65.28857,-146.79779,0.7751469305431001,1.1003648848357044,0.32521795429260425,41.95565272570235
65.29177_-144.69293,65.29177,-144.69293,0.8431670233569384,1.2509394978872985,0.40777247453036014,48.36200458918299
65.29229_-147.49518,65.29229,-147.49518,0.7544874176079259,1.1310810379424698,0.3765936203345439,49.91383706947955
65.27815_-146.62665,65.27815,-146.62665,0.8548860875822172,1.2318519861774009,0.3769658985951837,44.095453659950884
65.27872_-144.52280,65.27872,-144.5228,0.8166170402015157,1.1414572056531038,0.3248401654515881,39.77876403012943
65.27935_-147.93510,65.27935,-147.9351,0.7207928307765306,1.061615603043555,0.3408227722670245,47.28442871717335
65.28127_-148.71811,65.28127,-148.71811,0.9479204546684883,1.4304394095514072,0.48251895488291896,50.90289512231995
65.28135_-146.10074,65.28135,-146.10074,0.6404360540051109,0.8661261468107467,0.2256900928056358,35.24006673175753
65.28162_-145.04871,65.28162,-145.04871,0.8948566438370047,1.2961206652305952,0.4012640213935905,44.841151279051076
65.28249_-145.57474,65.28249,-145.57474,0.6778802882870547,0.892240885221909,0.21436059693485432,31.622190619604112
65.28273_-147.32370,65.28273,-147.3237,0.7234076269021852,1.0427340298040495,0.3193264029018643,44.14197349139114
65.28339_-146.71219,65.28339,-146.71219,0.8314650157678751,1.1948036176936023,0.3633386019257272,43.69860367368271
65.28377_-148.02094,65.28377,-148.02094,0.8663304114690165,1.3764340298982436,0.5101036184292271,58.880954850038826
65.31396_-146.61403,65.31396,-146.61403,0.8153753948660938,1.1641683922771937,0.3487929974110999,42.77698341245396
65.31524_-147.92445,65.31524,-147.92445,0.7205771851951428,1.059069161836619,0.33849197664147623,46.975117113901916
65.31707_-146.08734,65.31707,-146.08734,0.6469329867954292,0.8872219527067664,0.2402889659113372,37.142790801502365
65.31720_-148.70865,65.3172,-148.70865,0.8823676940936823,1.2886573109694544,0.40628961687577203,46.04538670163911
65.31723_-145.03375,65.31723,-145.03375,0.8572039171924835,1.247777453676461,0.3905735364839775,45.5636667834166
65.31815_-145.56055,65.31815,-145.56055,0.6694340714620164,0.8894606747461014,0.22002660328408497,32.86755375380819
65.31857_-147.31213,65.31857,-147.31213,0.7376067081474199,1.0784946677766587,0.3408879596292388,46.21540935892737
65.31919_-146.69971,65.31919,-146.69971,0.7530045244045154,1.0782827079392712,0.3252781835347558,43.197374383904204
65.31966_-148.01041,65.31966,-148.01041,0.8526018139239759,1.3334997556492634,0.48089794172528744,56.403579475397144
65.32084_-144.59221,65.32084,-144.59221,0.8296393399149318,1.1495554074431604,0.31991606752822865,38.560860380732635
65.25655_-148.20291,65.25655,-148.20291,0.8531120731383974,1.265875649828566,0.4127635766901685,48.38327690894222
65.25666_-146.28479,65.25666,-146.28479,0.7311003626941561,1.0210592676104995,0.28995890491634335,39.66061565717523
65.25792_-146.89563,65.25792,-146.89563,0.796383699055591,1.1319671911601255,0.3355834921045344,42.13841801414235
65.25838_-145.23383,65.25838,-145.23383,0.8741314126150787,1.2768482268830867,0.4027168142680081,46.07051164804019
65.25854_-145.75932,65.25854,-145.75932,0.6700807809068987,0.9932797267504154,0.3231989458435167,48.232833272145754
65.26081_-148.28871,65.26081,-148.28871,0.8320602962786876,1.193796986850304,0.3617366905716164,43.47481693207213
65.26113_-147.59213,65.26113,-147.59213,0.8018767811731835,1.2321542986734153,0.4302775175002318,53.65880738817697
65.26212_-146.37019,65.26212,-146.37019,0.7368532392378687,1.0123774204916929,0.27552418125382416,37.39200244797733
65.26263_-144.79340,65.26263,-144.7934,0.820372886259634,1.2323703890991136,0.41199750283947956,50.22076055169495
65.26299_-146.98117,65.26299,-146.98117,0.7880792269735603,1.1389556912636605,0.3508764642901002,44.52299366366524
65.19148_-144.82391,65.19148,-144.82391,0.6506590547996527,0.9048294949751385,0.25417044017548585,39.063536932372145
65.19292_-145.87204,65.19292,-145.87204,0.6923674815355827,0.9449685220638668,0.25260104052828414,36.48366615486436
65.19317_-148.39441,65.19317,-148.39441,0.8354257788102848,1.2117592996936553,0.37633352088337046,45.04691265564015
65.19319_-145.34796,65.19319,-145.34796,0.831311347349077,1.2076604351540512,0.3763490878049742,45.27173711811984
65.19406_-147.69978,65.19406,-147.69978,0.8307029634712433,1.2471853322341442,0.4164823687629009,50.13613614938288
65.19601_-146.48123,65.19601,-146.48123,0.6681444615389531,0.9253611437739054,0.2572166822349523,38.49716596355509
65.19640_-147.09055,65.1964,-147.09055,0.886660370660755,1.3054552073661052,0.4187948367053502,47.232835769264945
65.19730_-148.48001,65.1973,-148.48001,0.851516680651246,1.2208063812943466,0.3692897006431006,43.368463476330874
65.19784_-144.90875,65.19784,-144.90875,0.726967049752365,1.0667550281226115,0.33978797837024644,46.740492362892134
65.19863_-145.95712,65.19863,-145.95712,0.688196806487984,0.9413594576485897,0.25316265116060577,36.786374010154034
65.32114_-148.79474,65.32114,-148.79474,0.8464812316242686,1.200063253258484,0.3535820216342155,41.770804646872726
65.32263_-146.17291,65.32263,-146.17291,0.7003747076930213,0.9829832403730172,0.28260853267999586,40.351047742841246
65.32338_-147.39798,65.32338,-147.39798,0.7539692223896602,1.1107421837818796,0.35677296139221937,47.31930041672641
65.32346_-145.11908,65.32346,-145.11908,0.7959152437389297,1.116411759995153,0.32049651625622333,40.26766904860918
65.32404_-148.09639,65.32404,-148.09639,0.8760858113376057,1.3398670847295095,0.4637812733919039,52.9378820419205
65.32406_-145.64600,65.32406,-145.646,0.6493639083010033,0.8479959115843405,0.1986320032833372,30.58870392150963
65.32439_-146.78543,65.32439,-146.78543,0.7212031647527177,1.03817852863866,0.3169753638859423,43.95091139049911
65.32734_-144.67743,65.32734,-144.67743,0.8187735592211633,1.1567511542151152,0.33797759499395186,41.27851848506736
65.32813_-147.48386,65.32813,-147.48386,0.7671782853362614,1.132559017414915,0.3653807320786535,47.62657377854532
65.32816_-146.25853,65.32816,-146.25853,0.7434059068149352,1.0445698244898165,0.30116391767488127,40.511370021956736
65.15560_-147.01718,65.1556,-147.01718,0.7366758548558107,1.0323689387566757,0.295693083900865,40.138832018424296
65.15588_-144.83913,65.15588,-144.83913,0.6075484935759279,0.8283163383505545,0.22076784477462663,36.33748533803851
65.15724_-145.88568,65.15724,-145.88568,0.7582154371540449,1.082208596041352,0.32399315888730695,42.73101588427327
65.15726_-148.40431,65.15726,-148.40431,0.8353697988034445,1.2158293747360034,0.38045957593255886,45.543850936138256
65.15756_-145.36240,65.15756,-145.3624,0.8360993569149089,1.2312446134904722,0.3951452565755633,47.26056219366018
65.15819_-147.71072,65.15819,-147.71072,0.8772878379160085,1.3245677966872105,0.44727995877120197,50.98440209016377
65.16028_-146.49399,65.16028,-146.49399,0.7305685047136656,1.040565875468753,0.3099973707550874,42.43234806249768
65.16060_-147.10239,65.1606,-147.10239,0.8263073417657807,1.2158122509955311,0.38950490922975045,47.13801869379454
65.16138_-148.48978,65.16138,-148.48978,0.8736544586013821,1.2580392828418394,0.3843848242404573,43.99735163668851
65.16223_-144.92383,65.16223,-144.92383,0.6083617719300823,0.842847720237136,0.23448594830705372,38.543833476440504
65.14886_-148.23346,65.14886,-148.23346,0.8218073244321276,1.2143736559780876,0.39256633154596,47.768658160503136
65.14891_-147.54010,65.14891,-147.5401,0.8704462988304896,1.2852105197342119,0.4147642209037222,47.649604744254674
65.14948_-144.75449,65.14948,-144.75449,0.6613175167618397,0.9164654821757521,0.2551479654139124,38.581764273121294
65.14948_-146.32388,65.14948,-146.32388,0.7006922874337146,0.917882331169485,0.21719004373577044,30.996494128860608
65.15057_-146.93201,65.15057,-146.93201,0.7424214120620474,1.0266590078452946,0.28423759578324725,38.28520987747216
65.15148_-145.27759,65.15148,-145.27759,0.7450795351858797,1.088044835280832,0.3429653000949524,46.03069657649243
65.15148_-145.80075,65.15148,-145.80075,0.7906187093141333,1.1576450015416087,0.3670262922274754,46.42266719767776
65.15309_-148.31886,65.15309,-148.31886,0.7974172798562721,1.152954256245898,0.355536976389626,44.586063704778084
65.15357_-147.62540,65.15357,-147.6254,0.8174926686631874,1.1904171030078614,0.37292443434467404,45.618076912481946
65.15491_-146.40891,65.15491,-146.40891,0.6852160727322867,0.941233205489687,0.25601713275740035,37.3629783283595
65.24925_-148.81340,65.24925,-148.8134,1.0972032254049322,1.7310494611404983,0.6338462357355661,57.76926471407698
65.24971_-144.62341,65.24971,-144.62341,0.7899867376347586,1.1379629546605123,0.34797621702575376,44.04836188359362
65.25115_-146.19942,65.25115,-146.19942,0.710559176574392,0.9824288331924498,0.27186965661805773,38.261367326046255
65.25170_-147.42084,65.2517,-147.42084,0.6920806471029244,0.984134512509355,0.29205386540643063,42.1993978055851
65.25222_-145.14871,65.25222,-145.14871,0.8723636735825311,1.2672155860014702,0.39485191241893913,45.262305661743454
65.25225_-148.11716,65.25225,-148.11716,0.8872961938405024,1.4281860008409528,0.5408898070004504,60.95932911188381
65.25272_-145.67407,65.25272,-145.67407,0.669872997063726,0.9987429899033176,0.3288699928395915,49.094379722893294
65.25279_-146.81012,65.25279,-146.81012,0.8334939449594804,1.196906349103349,0.36341240414386855,43.60108508785095
65.25620_-144.70837,65.2562,-144.70837,0.7958812404573063,1.1653240520096126,0.3694428115523063,46.419339063706
65.25644_-147.50647,65.25644,-147.50647,0.7332915772141289,1.097437530787671,0.36414595357354207,49.659093993276244
65.40926_-147.63350,65.40926,-147.6335,0.7601418154956737,1.094148180435878,0.3340063649402042,43.940006737085646
65.41058_-146.40396,65.41058,-146.40396,0.5656383333142524,0.7649351559719328,0.19929682265768045,35.23396681585172
65.41129_-147.01875,65.41129,-147.01875,0.7143371927846294,0.9884809091543075,0.27414371636967816,38.3773544397165
65.41142_-144.81734,65.41142,-144.81734,0.747942672661784,1.0169081679314624,0.2689654952696784,35.96070997159207
