return_period_yr,lat,lon,prec_idf_hist,prec_idf_future,ng_idf_hist,ng_idf_future
2,62.81345,-144.79828,85.6008,95.5047,119.4688,113.8714
2,62.81355,-148.60016,68.7988,74.9307,73.1522,82.601
2,62.81372,-146.22829,106.6624,108.503,164.7318,165.5803
2,62.81451,-147.33655,76.3542,83.9621,141.5101,128.1677
2,62.81533,-146.78241,93.1117,100.1202,164.5692,158.6307
2,62.81536,-145.27493,85.1852,98.755,125.9435,128.9873
2,62.81544,-145.75162,101.0272,106.7865,143.8635,134.6147
2,62.81564,-147.96835,54.6221,65.7418,65.3213,72.5189
2,62.81752,-148.67804,68.8837,69.0253,71.1,74.1962
2,62.81915,-146.30576,97.7405,101.4797,160.7598,159.9629
2,62.81926,-147.41422,68.4199,74.8687,125.8244,123.7925
2,62.81977,-144.87541,83.3061,95.2422,126.6724,114.1069
2,62.81999,-148.04614,56.4998,67.6857,61.5933,72.1915
2,62.82043,-146.85999,82.2667,93.7756,146.2468,145.6314
2,62.82117,-145.82898,106.8186,116.7255,161.6282,153.343
2,62.82139,-145.35219,89.0789,101.2466,133.4185,130.0431
2,62.82143,-148.75595,85.0659,81.7955,97.6666,97.6727
2,62.82395,-147.49194,62.2278,68.6764,115.7703,103.2079
2,62.8243,-148.12396,63.6572,72.8912,64.1721,74.236
2,62.82455,-146.38324,81.6284,87.3165,133.4483,129.4247
2,62.82548,-146.93759,84.4346,100.5,139.547,146.401
2,62.82604,-144.95259,81.7636,93.772,121.7162,113.8393
2,62.82685,-145.90639,102.2323,109.784,162.2389,155.9581
2,62.82736,-145.42947,83.7904,95.5057,122.5424,121.7625
2,62.82856,-148.20181,52.1314,57.1388,51.9054,57.9913
2,62.82861,-147.56967,61.8943,69.9884,117.2915,103.7776
2,62.82942,-144.55287,85.5195,96.6315,121.7492,109.2885
2,62.82988,-146.46077,78.4395,84.2917,120.9819,125.0558
2,62.83047,-147.01523,82.2649,95.665,128.3044,139.4111
2,62.83227,-145.02982,74.6545,84.894,114.7712,106.5567
2,62.83249,-145.98383,110.7095,120.5464,169.0166,170.7072
2,62.83278,-148.27968,51.6287,59.4548,53.4164,62.548
2,62.83322,-147.64743,62.4817,70.6575,115.6416,100.0272
2,62.8333,-145.50681,87.2781,101.63,137.0345,129.4449
2,62.83518,-146.53833,84.0691,89.0628,143.7848,134.751
2,62.83543,-147.0929,60.4046,74.3656,94.8408,104.3932
2,62.83589,-144.63,81.0739,93.8935,112.7421,105.7396
2,62.83694,-148.35757,59.1982,66.6893,62.6239,71.3448
2,62.83778,-147.72522,63.4816,73.2701,119.7761,103.2635
2,62.83807,-146.06128,101.4029,110.8815,167.7127,162.587
2,62.83844,-145.10706,87.0972,97.7573,131.4718,124.0344
2,62.83918,-145.58418,88.2388,102.6974,132.4485,135.9208
2,62.84032,-147.17059,53.2444,64.0143,81.772,87.1437
2,62.84042,-146.61592,89.9383,96.917,162.3693,150.801
2,62.84106,-148.43549,65.659,71.3938,70.0459,76.6731
2,62.84229,-147.80304,58.5839,70.249,115.677,96.7251
2,62.84231,-144.70715,82.1979,95.2279,109.9561,103.8335
2,62.84361,-146.13879,113.888,120.0382,184.8626,181.6208
