return_period_yr,lat,lon,prec_idf_hist,prec_idf_future,ng_idf_hist,ng_idf_future
2,62.80971,-147.2589,10.4743,11.8717,17.9615,16.1969
2,62.8102,-146.70486,11.8554,12.5948,19.961,19.448
2,62.81122,-147.89059,8.3871,9.8592,10.3511,11.3004
2,62.81345,-144.79828,12.5056,13.9524,17.4534,16.6357
2,62.81355,-148.60016,11.1037,12.0934,11.8063,13.3313
2,62.81372,-146.22829,17.8675,18.1759,27.595,27.7372
2,62.81451,-147.33655,10.3655,11.3983,19.2108,17.3995
2,62.81533,-146.78241,12.4029,13.3365,21.9214,21.1303
2,62.81536,-145.27493,13.5136,15.6663,19.9794,20.4623
2,62.81544,-145.75162,16.0405,16.9549,22.8418,21.3733
2,62.81564,-147.96835,8.4586,10.1806,10.1154,11.23
2,62.81752,-148.67804,13.5972,13.6251,14.0347,14.6458
2,62.81915,-146.30576,16.3067,16.9305,26.8206,26.6876
2,62.81926,-147.41422,11.4494,12.5286,21.0555,20.7155
2,62.81977,-144.87541,12.4442,14.2272,18.9223,17.0452
2,62.81999,-148.04614,8.6693,10.3857,9.4509,11.0771
2,62.82043,-146.85999,13.0295,14.8523,23.1628,23.0653
2,62.82117,-145.82898,16.5587,18.0944,25.0551,23.7708
2,62.82139,-145.35219,12.7724,14.5171,19.13,18.646
2,62.82143,-148.75595,13.0878,12.5846,15.0265,15.0274
2,62.82395,-147.49194,9.4898,10.4732,17.6551,15.7393
2,62.8243,-148.12396,8.4737,9.7029,8.5422,9.8819
2,62.82455,-146.38324,15.7456,16.8428,25.7414,24.9653
2,62.82548,-146.93759,11.733,13.9654,19.3914,20.3438
2,62.82604,-144.95259,12.2783,14.0815,18.2778,17.095
2,62.82685,-145.90639,14.7357,15.8242,23.385,22.4797
2,62.82736,-145.42947,12.7347,14.5153,18.6244,18.5059
2,62.82856,-148.20181,9.0448,9.9136,9.0056,10.0615
2,62.82861,-147.56967,9.2595,10.4703,17.5469,15.5252
2,62.82942,-144.55287,11.8406,13.3791,16.8568,15.1315
2,62.82988,-146.46077,12.1451,13.0512,18.7321,19.3629
2,62.83047,-147.01523,11.9197,13.8613,18.5906,20.1999
2,62.83227,-145.02982,11.4616,13.0337,17.6207,16.3596
2,62.83249,-145.98383,16.5136,17.9809,25.2108,25.463
2,62.83278,-148.27968,8.4849,9.771,8.7787,10.2794
2,62.83322,-147.64743,8.7905,9.9407,16.2695,14.0727
2,62.8333,-145.50681,14.454,16.8308,22.694,21.4371
2,62.83518,-146.53833,13.8062,14.6263,23.613,22.1294
2,62.83543,-147.0929,7.8499,9.6642,12.3251,13.5665
2,62.83589,-144.63,12.1496,14.0707,16.8953,15.8459
2,62.83694,-148.35757,8.7193,9.8226,9.2238,10.5083
2,62.83778,-147.72522,9.6167,11.0996,18.1447,15.6432
2,62.83807,-146.06128,15.435,16.8778,25.5283,24.7481
2,62.83844,-145.10706,12.1786,13.6691,18.3833,17.3434
2,62.83918,-145.58418,13.3178,15.5001,19.9904,20.5144
2,62.84032,-147.17059,9.1746,11.0304,14.0902,15.0158
2,62.84042,-146.61592,12.2175,13.1655,22.0567,20.4852
2,62.84106,-148.43549,9.8598,10.7209,10.5185,11.5137
