lat,lon,prec_idf_hist,ng_idf_hist
63.12202,-145.9957,40.89,80.18
64.24003,-145.45842,53.92,88.65
65.39731,-148.34629,43.78,87.21
63.21717,-145.46472,52.12,80.92
64.66076,-148.69158,38.63,84.96
64.01653,-145.03381,35.2,63.33
65.54518,-146.36505,33.52,53.61
65.22098,-144.54269,52.79,93.37
65.54531,-146.56062,47.25,79.63
64.25386,-147.07669,44.23,88.6
64.27194,-147.19776,33.94,79.75
63.42946,-146.37199,48.25,85.75
63.27412,-144.61076,35.29,59.65
63.61532,-145.31726,48.84,79.44
65.56754,-147.05971,39.35,64.75
65.52781,-146.31465,58.96,89.61
62.79257,-145.32859,45.66,86.31
64.22256,-148.00352,31.23,65.93
64.49706,-147.31458,45.45,93.8
63.96672,-144.64276,40.59,65.69
63.65621,-147.03764,34.98,58.47
65.43816,-147.89263,46.5,84.41
62.88134,-148.66027,46.58,81.24
64.41001,-146.42765,67.6,102.06
64.87646,-146.82212,29.77,52.35
63.79927,-146.6355,39.2,63.23
63.45191,-144.93722,43.53,83.4
64.80701,-144.91098,35.98,58.12
63.47947,-146.30323,45.87,88.12
63.38318,-146.5378,43.24,85.94
65.48992,-147.77609,46.81,81.47
64.79254,-146.1011,40.93,73.9
65.39038,-146.57171,29.16,49.57
63.46436,-147.53099,68.03,110.95
64.75366,-148.39835,39.6,67.98
63.67454,-147.74069,42.54,77.19
63.1089,-147.78718,51.56,78.32
65.02029,-144.78389,40.65,74.9
64.24899,-147.61472,42.29,79.02
64.47811,-145.98177,30.66,67.63
64.36402,-145.25686,46.43,83.81
62.71755,-145.74586,36.84,57.86
62.96104,-147.89918,51.26,91.48
65.06769,-145.35159,60.96,104.06
63.77056,-146.47865,43.76,76.28
63.65293,-145.02413,31.65,68.14
63.18303,-147.96243,44.65,89.42
63.46118,-145.77254,55.17,89.49
64.36754,-145.70735,50.49,73.57
65.41528,-145.80768,51.22,93.93
63.30211,-147.94819,37.86,64.45
64.15611,-145.62164,45.64,85.68
64.48571,-147.39325,66.31,103.81
63.61117,-146.34799,31.36,65.66
63.86505,-144.64396,48.5,89.22
64.00477,-147.56372,53.82,89.71
62.97023,-146.79016,52.71,77.65
63.42634,-144.88034,44.22,92.06
63.42608,-145.45012,45.04,95.52
64.65548,-148.48983,38.11,62.37
64.01644,-145.26539,33.53,61.74
64.94001,-147.762,65.3,102.77
64.85998,-145.9601,45.04,86.69
64.83093,-148.56594,50.76,89.94
63.31044,-146.94269,39.54,87.3
62.99063,-145.72747,49.23,83.07
65.23621,-145.40224,52.69,80.57
65.01488,-146.56979,39.15,68.31
64.67388,-146.5486,36.37,61.59
63.03436,-147.93451,53.79,86.44
63.1981,-148.72705,50.16,91.09
63.34409,-148.80152,34.92,73.62
63.82653,-144.86803,59.44,100.48
63.55377,-147.21727,35.53,65.68
64.28362,-144.98202,39.84,75.56
64.74568,-147.75778,55.31,92.37
64.97732,-145.38937,48.65,87.94
63.81382,-146.28384,63.07,95.94
62.9425,-146.04762,31.9,56.55
65.42362,-148.36294,36.21,67.17
