lat,lon,prec_idf_hist,ng_idf_hist
64.03442,-146.15139,74.99,69.43
64.43604,-146.06341,116.89,108.31
62.84883,-147.28326,54.11,68.81
62.9371,-145.47511,98.15,112.47
65.04489,-148.09259,82.91,85.48
63.52238,-145.28307,80.61,83.18
64.89109,-146.84378,77.78,80.34
65.33468,-148.19896,73.8,96.39
63.39471,-148.59539,70.06,72.72
63.04606,-147.85904,55.07,62.19
63.30875,-144.63372,120.45,115.55
64.34102,-146.49381,92.89,104.43
64.4694,-145.47463,79.73,83.53
62.68195,-145.54148,68.76,88.54
63.18861,-144.70175,79.06,82.15
63.83396,-145.87105,102.28,95.76
63.30981,-146.50487,73.42,78.1
64.90653,-146.93882,55.19,63.48
64.26781,-148.42925,88.74,87.99
64.63042,-146.93831,82.46,94.84
65.13089,-144.58271,112.22,104.29
63.41545,-145.93923,59.6,80.15
65.5006,-145.23073,58.25,65.02
65.47009,-147.35222,70.58,81.3
64.97031,-148.02674,104.41,102.39
63.85052,-145.84767,79.45,79.51
63.86673,-148.37567,94.32,93.13
65.32468,-146.66782,56.33,63.85
63.31425,-146.30451,60.4,62.46
64.6113,-146.36252,74.73,85.23
64.81435,-148.66189,68.2,79.55
64.43714,-148.71051,95.27,88.28
65.43126,-148.52325,96.04,97.3
64.77828,-144.58764,79.76,77.13
64.20596,-145.31771,67.76,76.23
65.07993,-147.92711,46.95,64.09
63.62955,-147.27894,67.73,74.08
65.10777,-148.23851,66.51,83.92
64.42797,-145.32262,85.63,77.84
63.07456,-144.93532,90.62,95.86
64.18074,-145.14308,69.41,80.32
63.53988,-145.55884,78.59,72.84
64.57133,-147.56829,55.09,77.33
65.31766,-144.91912,61.96,70.63
65.43751,-146.9353,116.08,100.12
64.14603,-147.7238,71.64,91.09
64.33905,-146.34941,72.63,73.17
65.09007,-145.02543,100.48,103.31
63.24763,-145.16482,59.76,75.92
63.32274,-144.92434,84.54,80.94
