lat,lon,mean_ALD_hist
63.1481,-146.6019,0.72
63.82502,-147.46685,0.58
64.87668,-147.61763,0.77
62.93225,-145.60407,0.77
63.28229,-147.54915,0.59
63.46437,-147.02085,0.78
64.07799,-148.76348,0.79
65.13877,-145.30998,0.93
63.76478,-148.29547,0.55
64.74417,-148.43224,0.52
65.29697,-146.96666,0.84
64.65822,-146.45435,0.80
64.96439,-148.30966,0.68
64.3261,-148.58934,0.78
63.94256,-146.67557,0.88
65.58168,-144.98552,0.85
64.6036,-148.12118,0.70
63.10479,-148.40539,0.57
65.00869,-148.03695,0.57
65.35257,-148.54731,0.83
65.55841,-147.36515,0.84
65.13784,-148.01619,0.88
64.08653,-144.80511,0.73
64.11586,-147.27749,0.64
64.33872,-146.1604,0.78
63.1908,-145.74757,0.50
64.36801,-147.74348,0.81
64.61538,-144.83224,0.79
62.89117,-148.69757,0.74
63.24803,-147.01633,0.89
64.38934,-145.85568,0.57
64.93064,-147.79624,0.84
63.31331,-147.47765,0.48
63.28782,-148.60207,0.78
64.60551,-148.70333,0.69
65.46452,-148.47686,0.90
63.4286,-148.55161,0.69
65.32384,-147.93642,0.77
62.86432,-147.37334,0.89
63.96538,-145.9147,0.74
62.83706,-146.67527,0.65
64.64059,-145.36219,0.55
65.46309,-147.68529,0.84
65.38945,-146.69202,0.84
62.7715,-148.64007,0.75
65.29244,-145.33923,0.63
63.3026,-144.58034,0.87
65.0264,-144.95897,0.71
63.69615,-145.88835,0.74
64.66141,-147.72718,0.79
63.03013,-147.37675,0.54
64.96816,-146.47689,0.83
64.0699,-146.81076,0.59
63.35461,-148.23339,0.80
64.24888,-146.45594,0.71
63.12302,-147.41566,0.59
64.94857,-147.99345,1.00
62.70082,-148.69932,0.44
62.945,-144.92257,0.68
62.98614,-146.6981,0.67
64.11098,-147.55387,0.83
63.42735,-144.60884,0.79
63.09211,-147.2343,0.76
63.50838,-147.92037,0.41
65.48355,-146.05399,0.57
63.26236,-144.73104,0.56
63.47756,-148.74093,0.56
64.75366,-145.11978,0.00
63.6663,-147.07529,0.28
64.90182,-146.18803,0.26
64.43529,-144.74735,0.56
62.93177,-147.28476,0.00
63.01918,-148.30496,0.55
65.38946,-145.98764,0.60
64.65598,-148.70845,0.56
62.859,-147.961,0.74
63.62743,-145.19603,0.80
65.28459,-147.43543,1.25
65.50725,-144.51696,1.21
63.05486,-144.81924,0.44
65.4622,-147.26655,1.26
63.33616,-147.07105,0.35
63.34753,-144.52623,1.01
64.60279,-147.30386,0.72
63.65084,-146.24144,0.82
63.11826,-145.15123,0.56
62.68487,-145.97208,0.59
63.23062,-145.93833,0.53
64.55513,-148.77089,0.43
63.39167,-147.8914,0.61
63.70649,-147.48284,0.43
64.82553,-148.36324,0.52
63.41803,-147.83638,0.56
64.01822,-148.1746,0.54
64.54007,-147.56958,0.45
64.61384,-145.89171,0.91
65.53405,-148.63664,1.48
64.74032,-145.83552,0.65
63.19065,-146.89011,0.63
63.15955,-147.7209,0.02
63.40975,-148.08048,0.00
64.89796,-147.57725,0.00
63.59184,-146.71434,0.72
64.2996,-146.64666,1.15
63.58336,-148.3808,0.51
64.64958,-145.87173,0.10
62.80952,-147.52508,0.00
64.47776,-147.30993,0.00
64.31541,-148.26184,0.30
65.37792,-148.26657,0.34
65.5055,-148.6657,0.69
64.43258,-146.15288,0.16
64.72516,-148.49997,0.19
64.89958,-148.28279,0.35
64.51028,-147.45354,0.10
64.27496,-147.89106,0.55
64.50767,-147.1633,0.36
64.55152,-144.88452,0.50
63.45607,-144.69234,0.22
64.31272,-145.60682,0.52
64.5114,-144.92272,0.37
64.32936,-144.6487,0.00
64.85071,-146.30494,0.00
63.87452,-145.0713,0.51
65.11432,-147.68748,0.64
64.82646,-148.02524,0.52
65.15103,-147.47569,1.04
64.06549,-147.60538,0.62
65.33526,-148.34754,0.42
65.24967,-144.87008,0.60
63.79457,-145.97853,1.36
64.16786,-148.15995,0.61
63.77798,-146.67521,0.79
64.27399,-145.5994,0.75
63.7335,-146.42655,1.42
64.4251,-147.08962,0.84
63.2485,-148.45149,0.60
63.14957,-145.89656,1.02
65.27702,-146.30577,0.86
63.30053,-146.53792,0.99
62.92152,-147.82014,1.24
62.76222,-144.72901,1.31
65.49412,-144.57042,0.73
64.19085,-144.71536,0.72
64.13986,-144.59968,0.88
65.09225,-147.31371,0.52
64.10515,-147.16757,0.54
63.38781,-148.79582,0.54
65.43881,-147.62319,0.31
62.72667,-147.27292,0.47
65.18386,-146.31306,0.40
62.86363,-144.99555,0.48
63.80851,-144.82072,0.54
63.09546,-144.78241,0.39
64.30716,-145.4351,0.51
65.10268,-146.69991,0.49
64.90548,-147.32286,0.52
63.3132,-146.2343,0.52
64.17877,-147.93838,0.53
63.9113,-148.79773,0.51
63.42443,-148.10178,0.41
63.10473,-145.08806,0.39
63.14057,-146.40865,0.47
63.64292,-147.15834,0.59
63.19802,-145.1214,0.51
64.64525,-148.30504,0.27
64.66835,-146.68363,1.66
64.34827,-148.07215,0.64
64.84488,-145.62866,0.47
64.82882,-145.96281,0.70
65.04459,-147.33873,1.05
63.05226,-145.76503,1.33
63.32004,-146.54203,0.35
63.16292,-146.43939,0.69
65.2509,-144.70439,0.69
65.51972,-144.87201,0.45
65.07853,-148.12005,0.00
62.71018,-146.68313,0.00
65.10568,-145.59763,0.00
64.24893,-146.64447,0.57
65.49776,-148.43038,0.39
63.86144,-146.07173,0.91
63.37813,-147.68608,0.00
63.40276,-148.14025,0.34
64.89821,-147.98931,0.00
63.191,-147.14333,0.43
64.92512,-146.48567,0.55
64.84172,-146.72283,0.52
63.78553,-144.56029,0.49
63.78366,-147.75872,0.32
63.56299,-145.13191,0.69
62.75122,-146.46752,0.44
63.33846,-147.9309,0.50
65.45171,-145.42552,0.55
64.81058,-146.53336,0.49
63.90635,-145.71641,1.24
63.81589,-145.40662,0.82
64.4704,-145.66431,0.67
65.45465,-144.73056,0.66
63.95552,-147.18625,0.63
65.09139,-148.33537,1.36
65.34265,-145.33961,0.94
65.57552,-147.14559,0.84
63.10873,-148.17957,1.30
65.28509,-145.88259,1.25
63.05506,-147.18239,0.86
63.97615,-144.95562,1.23
63.38271,-145.87152,0.82
62.82892,-145.19686,1.24
64.29326,-148.15688,1.26
62.69752,-146.14663,0.59
62.97973,-145.05822,0.47
63.48521,-146.72645,0.84
64.61305,-145.70126,0.81
64.06486,-147.86463,1.19
64.59455,-145.34452,0.80
64.87721,-148.10276,0.31
63.07305,-145.83845,0.55
64.11603,-145.96254,0.47
63.17475,-146.25003,0.41
64.73758,-148.01094,1.25
64.74806,-146.34659,0.84
62.78584,-148.52267,0.55
64.10139,-146.62106,1.26
63.7317,-145.56809,0.99
65.52426,-146.79781,0.48
62.71708,-145.34125,1.80
63.65601,-145.80991,0.68
64.88208,-145.99204,0.46
65.33815,-147.2729,0.89
64.32602,-147.9672,0.98
62.8329,-144.61948,0.81
63.52624,-147.38714,0.60
62.74172,-146.31904,0.28
62.76708,-145.04846,0.65
65.40181,-144.94352,0.49
64.72702,-147.22475,0.00
63.72263,-147.1324,0.68
64.70541,-145.61957,0.07
65.45328,-147.64553,0.49
64.00172,-148.26859,0.60
65.58758,-145.16348,0.17
65.30002,-147.94859,0.00
64.81223,-146.8712,0.46
65.11934,-147.40326,0.46
63.27483,-146.11294,1.04
64.8056,-145.07459,0.48
65.30714,-148.52512,0.48
64.65994,-147.245,0.13
63.71688,-147.91949,0.68
62.71284,-146.34771,0.34
63.36091,-148.03304,0.96
64.97551,-145.55374,1.44
65.48683,-146.8634,0.50
65.36123,-147.18592,0.62
62.90431,-148.23236,0.00
63.5511,-147.77222,0.53
63.63985,-146.87493,0.56
64.20828,-148.74586,0.34
64.73996,-146.64515,0.41
63.76637,-147.71008,0.45
64.565,-145.0677,0.00
65.21486,-145.68376,0.49
64.7826,-148.44283,0.37
64.30265,-145.45221,0.58
64.24826,-148.35199,1.26
65.5057,-147.33324,0.47
63.73123,-147.02809,0.55
64.47983,-144.69175,0.46
64.70706,-147.41107,0.74
62.96875,-144.68407,0.60
64.62501,-146.31105,0.53
65.07974,-146.40063,1.22
63.61632,-144.58624,1.34
64.82328,-148.40834,0.57
65.41595,-147.4408,0.25
63.5776,-144.69444,0.38
64.21048,-148.62956,0.07
62.98549,-148.41812,0.19
64.49173,-148.40866,0.03
63.43617,-148.02558,0.00
64.19329,-148.508,0.29
65.57285,-145.1421,0.37
65.20941,-145.50762,0.72
63.20306,-146.03766,0.08
65.35845,-145.99037,0.57
63.02434,-146.63672,0.49
65.34594,-145.80269,0.41
65.15132,-146.04826,0.38
62.73251,-148.03378,0.60
65.54169,-145.38732,0.00
62.7618,-148.67213,0.68
63.82896,-145.58632,0.30
64.62854,-147.84604,0.57
63.26226,-147.79823,0.52
63.40086,-148.25405,0.34
62.88137,-146.19143,0.35
64.99623,-148.52973,0.77
63.65933,-145.72228,0.82
63.64871,-147.86703,1.21
65.18419,-144.61011,1.19
64.11411,-146.87434,0.44
63.16389,-146.69242,1.39
63.98753,-146.24871,0.36
64.29755,-146.87999,1.03
65.2319,-147.74559,0.70
63.45748,-144.64872,0.68
63.30519,-148.79097,0.66
63.99523,-146.63361,0.54
63.73965,-148.09372,0.53
64.08847,-147.19051,0.83
63.2312,-147.5458,0.69
62.78819,-147.95235,0.60
64.4676,-147.00921,0.78
65.46456,-145.61363,0.54
65.08401,-145.32716,1.27
63.05169,-147.9823,0.40
64.23343,-146.05791,0.59
65.28885,-147.68639,0.65
64.53991,-145.78638,0.45
65.48693,-145.9618,1.52
63.04566,-146.78029,0.50
63.83715,-147.2032,0.41
63.74878,-147.9896,1.09
64.5201,-146.96713,1.18
64.4423,-146.00155,0.60
63.85439,-148.31009,0.47
64.73846,-145.4533,0.56
63.80708,-145.85692,0.53
64.04924,-146.17228,0.38
63.50844,-146.64349,0.61
65.36196,-145.22305,0.55
65.23689,-146.34313,0.63
63.21608,-148.24178,0.48
63.85503,-144.95263,0.60
64.661,-148.06362,0.68
65.51043,-146.26431,0.48
64.90671,-147.46961,0.48
62.90883,-147.18422,0.55
62.73205,-148.49148,0.40
63.13484,-148.72759,0.57
62.90432,-144.9591,0.53
64.15831,-145.22851,0.70
65.35165,-145.18412,0.51
64.067,-147.82043,0.55
63.66313,-146.42062,0.62
65.31336,-148.23946,0.67
64.14382,-147.43644,0.74
63.11361,-146.76008,0.55
62.85007,-145.04509,0.65
64.26647,-146.01079,0.59
64.38307,-147.83753,0.74
64.04877,-145.56551,0.74
62.79443,-146.0966,0.73
63.31423,-147.94243,0.53
64.25668,-144.85182,0.30
63.06246,-145.28058,0.41
65.20723,-148.73728,0.34
64.74758,-147.37548,0.43
63.51097,-147.94746,0.52
63.14066,-146.59162,0.36
62.98976,-148.26267,0.29
64.31317,-148.30632,0.46
65.36189,-144.86234,0.48
64.11333,-145.39905,0.23
64.12758,-148.33772,0.44
65.17437,-145.16951,0.51
64.07713,-147.26834,0.00
64.01178,-145.39816,0.29
63.82115,-148.49703,0.35
63.90271,-147.22736,0.28
64.58377,-145.54162,0.39
63.46055,-145.47395,0.54
64.28214,-145.14326,0.40
65.51217,-144.74064,0.43
63.41892,-144.98426,0.65
63.02228,-145.72469,1.35
65.05116,-146.2383,1.00
63.4773,-145.33652,0.49
63.97468,-144.99984,0.42
64.22384,-147.48275,0.34
63.87489,-146.88301,0.73
65.2918,-146.71574,0.58
63.96524,-148.21436,1.20
63.61591,-148.80517,0.42
65.53658,-147.06149,1.04
64.02923,-146.84632,0.66
64.02773,-148.14131,0.54
65.03297,-146.30777,0.73
64.69921,-148.70242,0.77
64.41437,-147.83648,1.31
65.15001,-146.28726,0.61
64.71519,-146.58503,0.41
63.64314,-145.63097,0.65
64.04438,-147.3857,1.06
62.77864,-147.34512,0.41
62.99966,-148.29998,0.88
64.79894,-145.61055,0.51
63.63819,-147.4312,0.72
64.90516,-145.78668,0.81
64.39825,-145.28112,0.74
65.13739,-148.50492,0.66
64.93507,-145.71042,0.63
63.40475,-144.57898,0.42
64.68874,-148.37147,0.48
63.04099,-146.79668,0.00
62.90511,-146.65498,0.60
63.53695,-145.53191,0.53
63.75135,-148.01686,0.00
64.30106,-146.97973,0.39
64.58361,-146.27503,0.51
64.21011,-148.4856,0.27
65.28078,-146.79639,0.58
63.17546,-145.09141,0.00
65.4714,-146.37651,0.45
62.68732,-147.83297,0.69
65.40985,-147.57855,0.61
63.42988,-148.22633,0.65
64.06675,-148.22308,0.73
65.40502,-147.93955,0.68
63.53169,-145.77721,0.53
63.90269,-145.38703,0.64
63.8377,-145.66778,0.73
64.26074,-145.53407,0.68
64.04014,-145.90277,0.67
62.97702,-147.738,0.75
65.2047,-147.99714,0.72
63.90015,-145.77741,0.82
62.68403,-145.16355,0.53
65.27912,-144.79229,0.48
64.06843,-147.37357,0.53
64.62108,-145.47631,0.67
64.74178,-145.12671,0.63
63.14294,-145.66023,0.76
65.31819,-145.71381,0.89
63.40816,-146.41145,0.52
63.89612,-146.28314,0.24
64.16947,-146.85997,0.00
65.31434,-145.49125,0.79
63.31322,-144.61696,0.00
64.7337,-145.58873,0.52
64.67645,-145.10582,0.42
62.95968,-146.20697,0.65
65.17071,-144.54346,0.53
63.7959,-145.63326,0.48
65.56966,-145.91411,0.00
63.62455,-147.8787,0.64
62.75474,-145.3909,0.42
64.34464,-146.40459,0.19
63.8485,-147.38359,0.59
62.79377,-148.81041,0.34
64.70864,-145.95636,0.35
64.1057,-147.83018,0.00
63.03399,-146.12626,0.00
64.13149,-144.98242,0.47
65.03513,-144.80479,0.44
64.81131,-148.41419,0.19
64.01776,-144.75794,0.73
65.18061,-148.57252,0.84
63.33196,-146.3519,0.85
65.09872,-147.51777,0.00
64.74628,-146.39171,0.62
65.33164,-145.66106,0.46
62.97811,-144.87606,0.96
64.43249,-147.36226,0.20
62.88177,-146.73662,0.13
62.96477,-147.17076,0.70
65.03499,-147.63954,0.86
65.53246,-144.57697,1.14
65.47594,-147.82825,0.06
63.38972,-148.54129,0.69
63.73197,-145.45319,0.29
63.47223,-145.99423,0.16
63.68582,-145.851,0.69
65.36423,-147.90081,1.55
63.30386,-148.29933,0.63
63.85656,-145.02383,0.64
62.78577,-146.67312,0.51
64.758,-144.86602,0.74
64.5572,-144.70474,0.57
62.9501,-147.72287,0.49
65.00426,-145.83418,0.72
63.55015,-148.637,0.61
64.57119,-147.90389,0.64
65.03531,-145.04303,0.60
63.27804,-146.87429,0.45
63.33163,-145.34555,0.59
63.21638,-148.31185,0.47
64.53639,-145.45119,0.00
65.09306,-147.72803,0.35
63.52021,-146.2676,0.35
63.33281,-147.8067,0.24
63.20541,-147.67078,0.40
64.58184,-146.31995,0.59
64.3635,-148.23856,0.00
62.9539,-147.06421,0.54
64.24188,-148.0085,0.71
63.02144,-146.79247,0.65
64.89758,-146.78127,0.64
63.16457,-144.7153,0.55
63.82665,-145.09841,0.80
64.414,-145.6083,0.55
63.96367,-145.54057,0.73
63.95821,-146.76807,0.56
65.35293,-144.77754,0.68
64.64499,-144.7558,0.52
64.98448,-145.51888,0.30
63.59067,-146.27322,0.80
65.52156,-148.41846,1.32
64.37151,-147.91578,1.18
63.4998,-146.932,0.81
63.14293,-148.20569,0.49
64.66533,-147.97378,0.38
65.13549,-145.95295,0.85
62.86033,-144.74462,1.18
64.96441,-146.37533,0.51
64.35924,-144.6896,0.63
62.74317,-148.20918,0.55
64.62337,-146.54652,0.53
65.17955,-147.1785,0.52
63.99805,-148.643,0.50
64.92504,-148.07888,0.40
64.18189,-145.44755,0.57
62.90175,-148.20568,0.62
65.52349,-147.18869,0.62
63.86597,-147.76132,1.33
63.46481,-146.46717,0.48
63.90248,-146.22223,0.80
64.63335,-144.9984,0.84
63.43766,-146.26833,0.52
64.04588,-146.82326,1.14
63.53582,-148.75676,0.65
63.26972,-148.27302,1.06
63.68258,-146.4247,1.32
63.76228,-145.03412,0.75
64.81433,-147.62014,0.47
64.63467,-147.37516,0.51
63.04698,-147.35453,0.73
64.34322,-145.18116,0.74
64.75082,-147.47652,0.63
63.65286,-145.25344,0.86
64.39917,-147.40835,0.53
63.48279,-147.72027,0.52
62.94669,-148.47764,0.70
64.40808,-146.85108,0.75
63.89897,-148.66056,1.60
65.02468,-145.91167,0.68
62.88851,-148.00291,0.04
65.34986,-147.53534,0.47
63.76216,-146.39715,0.60
64.47354,-146.68528,0.62
63.34695,-148.15242,0.86
64.01178,-146.42316,0.72
64.64653,-148.81502,0.27
63.90563,-145.41422,0.66
62.99353,-148.03753,1.25
64.71901,-147.4049,0.40
65.26124,-148.35472,1.22
63.18398,-145.511,0.27
64.75453,-148.76372,0.84
65.58193,-145.78628,0.65
64.82879,-148.68427,1.10
65.23266,-148.38378,0.63
63.40066,-147.46315,0.45
64.88842,-145.38161,0.34
65.12739,-146.56754,0.63
65.55891,-148.20496,0.62
65.23211,-148.23564,0.70
62.97189,-146.92935,0.76
65.20159,-148.38437,0.70
65.2827,-146.55651,0.70
63.30163,-145.30525,0.66
65.45048,-146.41827,0.64
65.38403,-148.77004,0.67
65.16652,-148.69783,0.74
64.23852,-144.68747,0.00
64.18159,-145.98466,0.16
63.42961,-147.17998,0.51
62.79084,-144.69909,0.58
64.00967,-147.28814,0.53
62.99513,-147.28181,0.00
65.14894,-147.86237,0.53
64.72173,-144.53285,0.27
62.80497,-147.29062,0.00
65.47728,-147.09359,0.63
64.34926,-146.76569,0.66
64.31986,-146.5342,0.77
63.69642,-148.17128,0.60
65.07369,-145.28851,0.61
64.9896,-146.1243,0.51
64.94137,-144.57838,0.73
65.32559,-147.20497,0.57
63.84869,-147.71258,0.77
63.47226,-146.66211,0.52
65.1204,-147.89174,0.64
63.86359,-145.49523,0.58
64.86614,-146.97507,0.63
63.71876,-145.27402,0.62
63.49153,-147.9426,1.54
64.43887,-146.09105,0.84
64.01308,-144.65923,0.56
64.28057,-148.71197,1.02
63.56478,-146.88476,0.12
65.17882,-145.15194,0.90
64.37407,-147.94351,0.64
63.25951,-148.1653,0.43
63.72485,-145.09836,0.32
64.19777,-147.01883,0.31
63.26269,-145.07142,0.35
63.6697,-148.15554,0.52
64.58143,-147.08108,0.37
62.71112,-147.1832,0.61
65.20672,-145.35972,0.37
65.55667,-145.84622,0.40
65.24752,-145.63498,0.34
63.24299,-144.84129,0.34
64.20244,-147.52243,0.50
62.72256,-148.59271,0.35
63.26955,-146.24297,0.65
64.54721,-147.91583,0.51
63.00166,-146.24136,0.46
63.90521,-147.84232,0.42
64.46829,-145.16773,0.36
62.72006,-145.36759,0.46
64.32053,-145.92289,0.45
63.52089,-145.85429,0.00
63.69913,-147.47223,0.51
64.80504,-145.54798,0.60
62.73224,-148.56066,0.66
64.59285,-145.93276,0.46
63.91171,-145.35315,0.00
64.26389,-147.11497,0.52
63.42341,-145.83551,0.59
65.41854,-145.71565,0.00
63.34037,-146.80035,0.57
65.33556,-146.78142,0.82
64.10395,-148.49276,0.70
62.71373,-144.64394,0.67
63.62074,-145.60031,0.77
63.92123,-145.73705,0.74
63.89433,-146.32721,0.84
64.9895,-148.03184,0.62
62.79773,-146.84836,0.37
62.72063,-146.06503,0.73
63.72427,-146.46,0.70
65.27424,-146.27745,0.94
63.23271,-146.55864,0.68
62.91642,-145.06487,0.00
63.70437,-147.85433,0.82
64.00305,-145.20064,0.72
64.19888,-148.08723,0.55
65.22588,-144.76455,0.00
63.68814,-144.54478,0.71
64.34707,-146.99934,0.00
63.38038,-146.69505,0.00
63.68226,-146.98163,0.74
64.28528,-147.33582,1.41
64.15501,-148.64126,1.12
65.16942,-146.67837,0.42
65.10625,-146.8019,0.28
63.98352,-144.85011,0.80
63.06854,-145.22085,1.21
64.68362,-146.96883,0.77
64.07691,-145.65117,1.19
63.24003,-146.38548,1.40
65.31656,-145.7597,1.08
65.15199,-144.77927,1.02
64.64709,-146.34301,1.24
63.84618,-146.91211,0.80
63.10943,-147.53451,0.56
63.68932,-146.06373,1.24
64.51269,-146.19671,0.70
62.68449,-148.19451,0.85
63.24994,-148.19789,1.03
64.879,-147.98424,1.32
64.65303,-146.09017,0.59
64.1695,-144.52405,0.64
62.85892,-145.34883,0.54
63.43073,-147.57573,0.63
65.03131,-147.804,0.62
63.9971,-145.03043,0.66
63.689,-146.36416,0.48
65.1025,-146.31371,0.54
65.32755,-147.15914,0.55
63.09199,-147.48685,0.51
65.5557,-148.02674,0.49
63.78483,-147.05801,0.62
64.47957,-147.00296,0.50
62.9924,-146.27422,0.48
63.81972,-147.15475,0.42
64.61919,-145.63904,0.44
64.32939,-147.73376,0.49
63.33419,-148.69344,0.50
62.96228,-145.64421,0.47
63.06164,-148.0196,0.55
62.98673,-145.51869,0.34
62.73511,-146.92117,0.50
63.91105,-148.65494,0.58
62.81158,-146.25536,0.64
63.08839,-146.33705,0.62
63.32272,-146.38502,0.64
64.53296,-148.51966,0.35
65.09019,-145.81497,0.64
63.90261,-147.81495,0.58
63.3673,-148.36842,0.44
63.36909,-147.46449,0.46
62.81028,-147.09302,0.47
64.6096,-146.5979,0.37
65.57052,-145.6722,0.38
63.58548,-145.04779,0.43
63.30612,-146.5916,0.41
64.64464,-148.15935,0.50
64.69276,-144.96356,0.46
64.42621,-145.48449,0.48
64.00372,-147.75098,0.48
62.93152,-147.85727,0.46
64.98296,-147.41527,0.60
63.51496,-148.25706,0.41
65.52719,-145.12425,0.44
64.94419,-147.67142,0.32
65.05651,-147.33248,0.00
64.99825,-147.24473,0.44
63.37048,-145.4663,0.57
63.96759,-147.76876,0.43
64.45022,-146.96002,0.00
62.74896,-145.00238,0.00
64.40141,-147.69774,0.40
64.43392,-148.39298,0.51
63.45633,-148.1715,0.25
62.68992,-145.32792,0.01
62.85143,-145.85714,0.36
63.67714,-145.76983,0.89
65.33677,-147.12434,0.25
65.08897,-145.74125,0.93
64.97705,-148.52435,0.16
64.09208,-145.97562,0.60
63.15112,-144.76534,0.63
63.60798,-145.07809,0.59
64.69615,-146.08099,0.48
64.19823,-146.64229,0.66
65.15966,-147.09994,0.57
65.1011,-148.37491,0.55
65.51557,-147.37297,0.58
64.5425,-144.80164,0.61
62.85758,-147.18138,0.56
64.93281,-144.73222,1.30
65.01272,-148.43322,0.41
62.89682,-145.06157,0.35
64.30848,-146.23503,0.73
64.90337,-145.284,1.23
62.87058,-146.44875,0.65
63.15432,-148.7328,1.17
65.09707,-146.83655,1.18
63.60045,-145.18247,0.38
65.1876,-144.87749,0.31
65.10438,-145.52389,0.67
62.77459,-146.56722,0.62
64.13429,-145.35824,0.57
64.14051,-146.13742,0.63
64.9534,-145.95194,0.82
62.83758,-146.20006,0.69
63.59256,-147.4822,0.50
63.18237,-145.55428,0.63
63.67221,-144.79805,0.60
62.93689,-147.58955,0.76
63.88227,-146.89355,0.35
64.27103,-146.6763,0.62
65.07984,-146.5936,0.56
64.56919,-145.40312,0.50
63.98622,-147.11313,0.54
65.19237,-147.92921,0.58
65.10928,-148.04542,0.63
63.71544,-145.47667,0.55
64.50776,-147.76075,0.58
64.58276,-148.30634,0.56
62.9319,-145.71654,0.44
63.36609,-145.89459,0.60
63.93948,-144.51394,0.54
64.24596,-147.25452,0.58
65.2688,-147.26501,0.63
64.65858,-144.93941,0.54
63.47458,-148.50215,0.55
64.83352,-145.39856,0.43
65.00525,-148.34843,0.64
63.44699,-145.9366,0.57
64.57862,-147.57918,0.75
64.93192,-148.01655,0.85
63.16466,-145.39429,0.58
63.18118,-145.89391,0.00
64.23497,-148.06965,0.00
63.63521,-148.73963,0.57
63.07623,-146.89127,0.92
64.33167,-146.33884,0.24
63.97673,-146.70088,0.64
64.21488,-148.46892,0.64
64.70136,-146.44559,0.38
64.26307,-147.56425,0.61
65.11181,-148.07374,0.57
63.07515,-148.29312,0.69
64.45961,-148.19179,0.47
63.00974,-144.87258,0.54
64.61999,-145.05037,0.59
64.50203,-146.46562,0.64
64.31634,-147.59539,0.31
65.12477,-146.03347,0.69
65.03192,-145.49144,0.44
63.75155,-144.76702,0.58
65.35292,-146.44281,0.19
64.67707,-147.03093,0.55
65.5271,-146.63091,0.47
65.54257,-146.53205,0.54
63.91623,-146.17171,0.09
63.46201,-146.44022,0.55
